symbol,xbrl,xbrl_cik,edgar_cik,snp500_cik,xbrl_name,edgar_name,snp500_name,nasdaq100_name,dj_name,snp400_name,DJ,NASDAQ100,SNP500,SNP400,sic,fye,period,filed,nciks,aciks,entityid,marketoperator,markettier,primaryexchange,siccode,sicdescription
,True,1627469.0,,,"PHOTOZOU HOLDINGS, INC.",,,,,,,,,,6770,1130,20170831,20170929,1,,,,,,,
,True,1692412.0,,,PLAYA HOTELS & RESORTS N.V.,,,,,,,,,,7011,1231,20170630,20170804,1,,,,,,,
,True,1692981.0,1692981.0,,ARCOM,ARCOM,,,,,,,,,2400,1031,20170731,20170831,1,,1012005.0,,,,,Lumber and Wood Products (No Furniture)
,True,1693317.0,,,"CHENIERE CORPUS CHRISTI HOLDINGS, LLC",,,,,,,,,,4924,1231,20170630,20170808,1,,,,,,,
,True,1694426.0,,,"DELEK US HOLDINGS, INC.",,,,,,,,,,2911,1231,20170630,20170807,1,,,,,,,
,True,1696195.0,1696195.0,,KINETIC GROUP INC.,KINETIC GROUP INC.,,,,,,,,,7310,0930,20170630,20170810,1,,1015615.0,,,,,Services-Advertising
,True,1696898.0,1696898.0,,CHEE CORP.,CHEE CORP.,,,,,,,,,3990,1231,20170731,20170907,1,,1018691.0,,,,,Miscellaneous Manufacturing Industries
,True,1697412.0,1697412.0,,ALFACOURSE INC.,ALFACOURSE INC.,,,,,,,,,7812,1231,20170630,20170815,1,,1015873.0,,,,,Services-Motion Picture and Video Tape Production
,True,1697416.0,,,"REGIONAL HEALTH PROPERTIES,INC.",,,,,,,,,,6798,1231,20170331,20170707,1,,,,,,,
,True,1697884.0,1697884.0,,SHEMN CORP.,SHEMN CORP.,,,,,,,,,3100,0131,20170731,20170816,1,,1017184.0,,,,,Leather and Leather Products
,True,1698702.0,1698702.0,,ARION GROUP CORP.,ARION GROUP CORP.,,,,,,,,,5090,0131,20170731,20170906,1,,1018814.0,,,,,Wholesale-Miscellaneous Durable Goods
,True,1702191.0,1702191.0,,LITORIUM GROUP CORP.,LITORIUM GROUP CORP.,,,,,,,,,7373,0131,20170731,20170915,1,,1019535.0,,,,,Services-Computer Integrated Systems Design
,True,1704956.0,,,"ALBERTSONS COMPANIES, LLC",,,,,,,,,,5411,0228,20170630,20170801,1,,,,,,,
,,,20.0,,,K TRON INTERNATIONAL INC,,,,,,,,,,,,,,,6026.0,,,,,"Industrial Instruments for Measurement, Display, and Control of "
,,,1853.0,,,"MOTIVNATION, INC.",,,,,,,,,,,,,,,107223.0,,,,,Motor Vehicles and Passenger Car Bodies
,,,1923.0,,,"SERVIDYNE, INC.",,,,,,,,,,,,,,,181.0,,,,,General Building Contractors-Nnonresidential
,,,2135.0,,,AFFILIATED COMPUTER SERVICES INC,,,,,,,,,,,,,,,1036.0,,,,,Services-Computer Processing and Data Preparation
,,,2601.0,,,AEROFLEX INC,,,,,,,,,,,,,,,3296.0,,,,,Semiconductors and Related Devices
,,,3133.0,,,AMSOUTH BANCORPORATION,,,,,,,,,,,,,,,2127.0,,,,,State Commercial Banks
,,,3202.0,,,ALASKA AIRLINES INC,,,,,,,,,,,,,,,14337.0,,,,,"Air Transportation, Scheduled"
,,,3333.0,,,ALBERTSONS INC /DE/,,,,,,,,,,,,,,,9168.0,,,,,Retail-Grocery Stores
,,,3370.0,,,IKON OFFICE SOLUTIONS INC,,,,,,,,,,,,,,,4410.0,,,,,Wholesale-Computers and Peripheral Equipment and Software
,,,3753.0,,,ALLEN ORGAN CO,,,,,,,,,,,,,,,11961.0,,,,,Musical Instruments
,,,3906.0,,,ALLIED CAPITAL CORP,,,,,,,,,,,,,,,6256.0,,,,,Textile mill products
,,,3941.0,,,ALLIED PRODUCTS CORP /DE/,,,,,,,,,,,,,,,6202.0,,,,,Farm Machinery and Equipment
,,,3959.0,,,ITIS HOLDINGS INC,,,,,,,,,,,,,,,2619.0,,,,,"Books: Publishing, or Publishing and Printing"
,,,4285.0,,,ALCAN INC,,,,,,,,,,,,,,,8325.0,,,,,Primary Smelting and Refining of Nonferrous Metals
,,,4317.0,,,SENTO CORP,,,,,,,,,,,,,,,5349.0,,,,,Services-Computer Integrated Systems Design
,,,4344.0,,,BESTWAY INC,,,,,,,,,,,,,,,7019.0,,,,,"Services-Equipment Rental and Leasing, Not Elsewhere Classified"
,,,5907.0,,,AT&T CORP,,,,,,,,,,,,,,,10118.0,,,,,Telephone Communications (No Radiotelephone)
,,,6383.0,,,MOSCOW CABLECOM CORP,,,,,,,,,,,,,,,3456.0,,,,,Cable and Other Pay Television Services
,,,6571.0,,,ANGELICA CORP /NEW/,,,,,,,,,,,,,,,8506.0,,,,,Services-Personal Services
,,,6720.0,,,"OUTDOOR SPORTS GEAR, INC.",,,,,,,,,,,,,,,2078.0,,,,,"Sporting and Athletic Goods, Not Elsewhere Classified"
,,,6814.0,,,COMFORCE CORP,,,,,,,,,,,,,,,66.0,,,,,Services-Help Supply Services
,,,6948.0,,,INNOVATIVE MICRO TECHNOLOGY INC,,,,,,,,,,,,,,,9577.0,,,,,"Electronic Components, Not Elsewhere Classified"
,,,8192.0,,,ATLANTIC CITY ELECTRIC CO,,,,,,,,,,,,,,,2395.0,,,,,Electric Services
,,,8643.0,,,MEDICORE INC,,,,,,,,,,,,,,,3909.0,,,,,"Services-Miscellaneous Health and Allied Services, Not Elsewhere"
,,,9128.0,,,BAGDAD CHASE INC,,,,,,,,,,,,,,,39268.0,,,,,Metal Mining
,,,9466.0,,,BALTIMORE GAS & ELECTRIC CO,,,,,,,,,,,,,,,1463.0,,,,,Electric and Other Services Combined
,,,9534.0,,,BANDAG INC,,,,,,,,,,,,,,,4502.0,,,,,Tires and Inner Tubes
,,,9626.0,,,BANK OF NEW YORK CO INC,,,,,,,,,,,,,,,386.0,,,,,State Commercial Banks
,,,9779.0,,,FAIRCHILD CORP,,,,,,,,,,,,,,,5171.0,,,,,Retail-Apparel and Accessory Stores
,,,9801.0,,,BANTA CORP,,,,,,,,,,,,,,,24.0,,,,,Commercial Printing
,,,10081.0,,,BARR PHARMACEUTICALS INC,,,,,,,,,,,,,,,2345.0,,,,,Pharmaceutical Preparations
,,,10427.0,,,BAUSCH & LOMB INC,,,,,,,,,,,,,,,3873.0,,,,,Ophthalmic Goods
,,,11390.0,,,BENTHOS INC,,,,,,,,,,,,,,,7679.0,,,,,Miscellaneous Manufacturing Industries
,,,12355.0,,,BLACK & DECKER CORP,,,,,,,,,,,,,,,7238.0,,,,,Metalworkg Machinery and Equipment
,,,12388.0,,,BROADBAND WIRELESS INTERNATIONAL CORP,,,,,,,,,,,,,,,11389.0,,,,,Telephone Communications (No Radiotelephone)
,,,12570.0,,,LEXINGTON PRECISION CORP,,,,,,,,,,,,,,,3083.0,,,,,"Fabricated Rubber Products, Not Elsewhere Classified"
,,,13522.0,,,REXAM PLC /ADR/,,,,,,,,,,,,,,,1925.0,,,,,Paperboard Containers And Boxes
,,,13547.0,,,ENTRPRIZE CORP,,,,,,,,,,,,,,,6859.0,,,,,Construction-Special Trade Contractors
,,,13606.0,,,WHITE ELECTRONIC DESIGNS CORP,,,,,,,,,,,,,,,1469.0,,,,,Semiconductors and Related Devices
,,,14280.0,,,"MSGI TECHNOLOGY SOLUTIONS, INC",,,,,,,,,,,,,,,3553.0,,,,,Electronic Components And Accessories
,,,14637.0,,,"BNS HOLDING, INC.",,,,,,,,,,,,,,,9472.0,,,,,Real estate
,,,14803.0,,,BROWN TOM INC /DE,,,,,,,,,,,,,,,8981.0,,,,,Crude Petroleum and Natural Gas
,,,15288.0,,,"BULLION MONARCH MINING, INC. (OLD)",,,,,,,,,,,,,,,6436.0,,,,,Mineral Royalty Traders
,,,16873.0,,,NEXEN INC,,,,,,,,,,,,,,,8880.0,,,,,Crude Petroleum and Natural Gas
,,,17544.0,,,AEROTELESIS INC,,,,,,,,,,,,,,,413132.0,,,,,Telephone Communications (No Radiotelephone)
,,,17797.0,,,"DUKE ENERGY PROGRESS, LLC.",,,,,,,,,,,,,,,7674.0,,,,,Electric Services
,,,17927.0,,,CARROLS CORP,,,,,,,,,,,,,,,18725.0,,,,,Retail-Eating Places
,,,18072.0,,,CASCADE NATURAL GAS CORP,,,,,,,,,,,,,,,8570.0,,,,,Natural Gas Distribution
,,,18532.0,,,CENTEX LLC,,,,,,,,,,,,,,,5259.0,,,,,Operative Builders
,,,18540.0,,,CENTRAL & SOUTH WEST CORP,,,,,,,,,,,,,,,3518.0,,,,,Electric Services
,,,18568.0,,,COMPASS BANCSHARES INC,,,,,,,,,,,,,,,5534.0,,,,,National Commercial Banks
,,,18647.0,,,CENTRAL HUDSON GAS & ELECTRIC CORP,,,,,,,,,,,,,,,10703.0,,,,,Electric and Other Services Combined
,,,18651.0,,,CENTRAL ILLINOIS LIGHT CO,,,,,,,,,,,,,,,11489.0,,,,,Electric and Other Services Combined
,,,18672.0,,,CLECO POWER LLC,,,,,,,,,,,,,,,863.0,,,,,Electric Services
,,,18734.0,,,AEP TEXAS CENTRAL CO,,,,,,,,,,,,,,,3654.0,,,,,Electric Services
,,,18914.0,,,CENTURY REALTY TRUST,,,,,,,,,,,,,,,7931.0,,,,,Real Estate Investment Trusts
,,,19161.0,,,CHAMPION PARTS INC,,,,,,,,,,,,,,,3727.0,,,,,Motor Vehicle Parts and Accessories
,,,19252.0,,,CHAPARRAL RESOURCES INC,,,,,,,,,,,,,,,9425.0,,,,,Crude Petroleum and Natural Gas
,,,19520.0,,,CHATTEM INC,,,,,,,,,,,,,,,2615.0,,,,,Pharmaceutical Preparations
,,,19731.0,,,CANAL CORP,,,,,,,,,,,,,,,4063.0,,,,,Paperboard Containers And Boxes
,,,19913.0,,,CHIEF CONSOLIDATED MINING CO,,,,,,,,,,,,,,,845.0,,,,,Mineral Royalty Traders
,,,20290.0,,,"DUKE ENERGY OHIO, INC.",,,,,,,,,,,,,,,10767.0,,,,,Electric and Other Services Combined
,,,20947.0,,,CLEVELAND ELECTRIC ILLUMINATING CO,,,,,,,,,,,,,,,12069.0,,,,,Asset-Backed Securities
,,,21212.0,,,ALL AMERICAN GROUP INC,,,,,,,,,,,,,,,2739.0,,,,,General Building Contractors-Residential Buildings
,,,21267.0,,,EL PASO CGP CO LLC,,,,,,,,,,,,,,,2334.0,,,,,Natural Gas Transmission
,,,21438.0,,,"THINKENGINE NETWORKS, INC.",,,,,,,,,,,,,,,1010.0,,,,,Telephone and Telegraph Apparatus
,,,21759.0,,,COLLINS INDUSTRIES INC,,,,,,,,,,,,,,,11602.0,,,,,Motor Vehicles and Passenger Car Bodies
,,,22198.0,,,COLUMBUS SOUTHERN POWER CO /OH/,,,,,,,,,,,,,,,2124.0,,,,,Electric Services
,,,22301.0,,,COMCAST HOLDINGS CORP,,,,,,,,,,,,,,,3960.0,,,,,Cable and Other Pay Television Services
,,,22606.0,,,COMMONWEALTH EDISON CO,,,,,,,,,,,,,,,3541.0,,,,,Electric Services
,,,22767.0,,,TEXAS NEW MEXICO POWER CO,,,,,,,,,,,,,,,16708.0,,,,,Electric Services
,,,22912.0,,,COMPUDYNE CORP,,,,,,,,,,,,,,,5386.0,,,,,"Search, Detection, Navigation, Guidance, Aeronautical, and Nauti"
,,,23019.0,,,COMPUTER HORIZONS CORP,,,,,,,,,,,,,,,2285.0,,,,,Services-Computer Integrated Systems Design
,,,23071.0,,,ARTESYN TECHNOLOGIES INC,,,,,,,,,,,,,,,7111.0,,,,,"Electronic Components, Not Elsewhere Classified"
,,,23259.0,,,CT COMMUNICATIONS INC /NC,,,,,,,,,,,,,,,11375.0,,,,,Telephone Communications (No Radiotelephone)
,,,23632.0,,,CONSOLIDATED EDISON CO OF NEW YORK INC,,,,,,,,,,,,,,,7811.0,,,,,Electric and Other Services Combined
,,,23738.0,,,CONSOLIDATED NATURAL GAS CO/VA,,,,,,,,,,,,,,,7584.0,,,,,Natural Gas Transmission and Distribution
,,,23744.0,,,"MYPHOTOPIPE.COM, INC.",,,,,,,,,,,,,,,346313.0,,,,,
,,,23778.0,,,"CONVERGENCE ETHANOL, INC.",,,,,,,,,,,,,,,4343.0,,,,,Industrial Organic Chemicals
,,,25095.0,,,TRUE VALUE CO,,,,,,,,,,,,,,,17090.0,,,,,Wholesale-Hardware and Plumbing and Heating Equipment and Suppli
,,,25191.0,,,COUNTRYWIDE FINANCIAL CORP,,,,,,,,,,,,,,,1351.0,,,,,"Savings Institution, Federally Chartered"
,,,25305.0,,,COX COMMUNICATIONS INC /DE/,,,,,,,,,,,,,,,8711.0,,,,,Cable and Other Pay Television Services
,,,25657.0,,,CRESTED CORP,,,,,,,,,,,,,,,9645.0,,,,,Bituminous Coal And Lignite Mining
,,,26285.0,,,BIRDS EYE FOODS INC,,,,,,,,,,,,,,,13387.0,,,,,"Canned, Frozen and Preservd Fruit, Vegetables and Food Specialti"
,,,26537.0,,,"ARGON ST, INC.",,,,,,,,,,,,,,,11457.0,,,,,"Measuring and Controlling Devices, Not Elsewhere Classified"
,,,27082.0,,,DATAMETRICS CORP,,,,,,,,,,,,,,,12006.0,,,,,"Computer Peripheral Equipment, Not Elsewhere Classified"
,,,27096.0,,,DATASCOPE CORP,,,,,,,,,,,,,,,2717.0,,,,,Electromedical and Electrotherapeutic Apparatus
,,,27430.0,,,DAYTON POWER & LIGHT CO,,,,,,,,,,,,,,,7986.0,,,,,Electric and Other Services Combined
,,,27500.0,,,DEAN HOLDING CO,,,,,,,,,,,,,,,4930.0,,,,,Dairy Products
,,,27613.0,,,DECORATOR INDUSTRIES INC,,,,,,,,,,,,,,,6563.0,,,,,Miscellaneous Fabricated Textile Products
,,,27751.0,,,DEL LABORATORIES INC,,,,,,,,,,,,,,,4457.0,,,,,"Perfumes, Cosmetics and Other Toilet Preparations"
,,,27850.0,,,BANKERS STORE INC,,,,,,,,,,,,,,,7963.0,,,,,"Retail-Home Furniture, Furnishings and Equipment Stores"
,,,27879.0,,,DELMARVA POWER & LIGHT CO /DE/,,,,,,,,,,,,,,,8470.0,,,,,Electric and Other Services Combined
,,,27960.0,,,QSGI INC.,,,,,,,,,,,,,,,65976.0,,,,,"Services-Business Services, Not Elsewhere Classified"
,,,28146.0,,,HYDRON TECHNOLOGIES INC,,,,,,,,,,,,,,,6289.0,,,,,"Perfumes, Cosmetics and Other Toilet Preparations"
,,,28452.0,,,DEVCON INTERNATIONAL CORP,,,,,,,,,,,,,,,2580.0,,,,,"Services-Detective, Guard and Armored Car Services"
,,,28626.0,,,LIFECORE BIOMEDICAL INC,,,,,,,,,,,,,,,11352.0,,,,,Surgical and Medical Instruments and Apparatus
,,,28630.0,,,DRS TECHNOLOGIES INC,,,,,,,,,,,,,,,1515.0,,,,,"Search, Detection, Navigation, Guidance, Aeronautical, and Nauti"
,,,28742.0,,,DIAPULSE CORP OF AMERICA,,,,,,,,,,,,,,,11180.0,,,,,Electromedical and Electrotherapeutic Apparatus
,,,28866.0,,,CGG HOLDING (U.S.) INC.,,,,,,,,,,,,,,,21644.0,,,,,Oil and Gas Field Exploration Services
,,,29071.0,,,DISCOVERY OIL LTD,,,,,,,,,,,,,,,79458.0,,,,,Crude Petroleum and Natural Gas
,,,29233.0,,,"GPS INDUSTRIES, INC.",,,,,,,,,,,,,,,64091.0,,,,,"Communications Equipment, Not Elsewhere Classified"
,,,29322.0,,,TRADEQUEST INTERNATIONAL INC,,,,,,,,,,,,,,,4804.0,,,,,"Communications Services, Not Elsewhere Classified"
,,,29693.0,,,DONNKENNY INC,,,,,,,,,,,,,,,5865.0,,,,,"Women's, Misses', and Juniors' Outerwear"
,,,29806.0,,,CONSTAR INTERNATIONAL INC,,,,,,,,,,,,,,,110933.0,,,,,Miscellaneous Plastics Products
,,,29924.0,,,DOW JONES & CO INC,,,,,,,,,,,,,,,5263.0,,,,,"Newspapers: Publishing, or Publishing and Printing"
,,,30140.0,,,LASERCARD CORP,,,,,,,,,,,,,,,9139.0,,,,,Computer Storage Devices
,,,30371.0,,,"DUKE ENERGY CAROLINAS, LLC",,,,,,,,,,,,,,,1169.0,,,,,Electric Services
,,,30966.0,,,"MATRIXX RESOURCE HOLDINGS, INC.",,,,,,,,,,,,,,,14250.0,,,,,Crude Petroleum and Natural Gas
,,,30985.0,,,EARTH SCIENCES INC,,,,,,,,,,,,,,,6719.0,,,,,Industrial and Commercial Fans and Blowers and Air Purification 
,,,31617.0,,,EDO CORP,,,,,,,,,,,,,,,7979.0,,,,,"Search, Detection, Navigation, Guidance, Aeronautical, and Nauti"
,,,32017.0,,,ELKCORP,,,,,,,,,,,,,,,8808.0,,,,,Asphalt Paving And Roofing Materials
,,,32258.0,,,L-3 COMMUNICATIONS TITAN CORP,,,,,,,,,,,,,,,7047.0,,,,,Services-Computer Integrated Systems Design
,,,32272.0,,,THREE FIVE SYSTEMS INC,,,,,,,,,,,,,,,5063.0,,,,,"Electronic Components, Not Elsewhere Classified"
,,,32284.0,,,"OVALE GROUP, INC",,,,,,,,,,,,,,,44517.0,,,,,Retail-Family Clothing Stores
,,,32346.0,,,ELGIN NATIONAL INDUSTRIES INC,,,,,,,,,,,,,,,46212.0,,,,,General Industrial Machinery And Equipment
,,,32870.0,,,QUIXOTE CORP,,,,,,,,,,,,,,,1700.0,,,,,"Plastics Products, Not Elsewhere Classified"
,,,32880.0,,,ENERGY CORP OF AMERICA,,,,,,,,,,,,,,,38999.0,,,,,Crude Petroleum and Natural Gas
,,,33416.0,,,ERIE FAMILY LIFE INSURANCE CO,,,,,,,,,,,,,,,11181.0,,,,,Life Insurance
,,,34151.0,,,JO-ANN STORES INC,,,,,,,,,,,,,,,13612.0,,,,,Retail-Miscellaneous Shopping Goods Stores
,,,34471.0,,,FANSTEEL INC,,,,,,,,,,,,,,,10550.0,,,,,Miscellaneous Fabricated Metal Products
,,,34879.0,,,FEDERAL MOGUL CORP/MI/,,,,,,,,,,,,,,,2693.0,,,,,Motor Vehicle Parts and Accessories
,,,35733.0,,,FINANCIAL INDUSTRIES CORP,,,,,,,,,,,,,,,11709.0,,,,,Life Insurance
,,,36856.0,,,FIRST REPUBLIC CORP OF AMERICA,,,,,,,,,,,,,,,7278.0,,,,,Textile mill products
,,,36995.0,,,WACHOVIA CORP NEW,,,,,,,,,,,,,,,7037.0,,,,,National Commercial Banks
,,,37070.0,,,FIRST WILKOW VENTURE,,,,,,,,,,,,,,,23650.0,,,,,Operators of Nonresidential Buildings
,,,37637.0,,,"DUKE ENERGY FLORIDA, LLC.",,,,,,,,,,,,,,,2775.0,,,,,Electric Services
,,,37643.0,,,FLORIDA PUBLIC UTILITIES CO,,,,,,,,,,,,,,,9939.0,,,,,Electric and Other Services Combined
,,,37651.0,,,FLORIDA ROCK INDUSTRIES INC,,,,,,,,,,,,,,,5293.0,,,,,"Concrete, Gypsum and Plaster Products"
,,,37912.0,,,DELHAIZE AMERICA LLC,,,,,,,,,,,,,,,4528.0,,,,,Retail-Grocery Stores
,,,37914.0,,,"FOODARAMA SUPERMARKETS, INC.",,,,,,,,,,,,,,,3616.0,,,,,Retail-Grocery Stores
,,,38570.0,,,ORLEANS HOMEBUILDERS INC,,,,,,,,,,,,,,,10503.0,,,,,Operative Builders
,,,38824.0,,,FRAWLEY CORP,,,,,,,,,,,,,,,30892.0,,,,,Land Subdividers and Developers (No Cemeteries)
,,,38981.0,,,WIRELESS FRONTIER INTERNET INC,,,,,,,,,,,,,,,418.0,,,,,Services-Computer Processing and Data Preparation
,,,39135.0,,,FRIENDLY ICE CREAM CORP,,,,,,,,,,,,,,,3920.0,,,,,Retail-Eating Places
,,,39547.0,,,"MIG, INC.",,,,,,,,,,,,,,,7680.0,,,,,Radiotelephone Communications
,,,40461.0,,,GENERAL BINDING LLC,,,,,,,,,,,,,,,2841.0,,,,,"Office Machines, Not Elsewhere Classified"
,,,40675.0,,,GENERAL KINETICS INC,,,,,,,,,,,,,,,3602.0,,,,,Miscellaneous Fabricated Metal Products
,,,40779.0,,,GPU INC /PA/,,,,,,,,,,,,,,,9909.0,,,,,Electric Services
,,,40934.0,,,GENESEE CORP,,,,,,,,,,,,,,,7669.0,,,,,Malt Beverages
,,,41077.0,,,GEORGIA PACIFIC CORP,,,,,,,,,,,,,,,847.0,,,,,Papers and Allied Products
,,,41133.0,,,GERBER SCIENTIFIC INC,,,,,,,,,,,,,,,11198.0,,,,,"Special Industry Machinery, Not Elsewhere Classified"
,,,41499.0,,,GILLETTE CO,,,,,,,,,,,,,,,10029.0,,,,,"Cutlery, Handtools and General Hardware"
,,,42293.0,,,GOLDEN WEST FINANCIAL CORP /DE/,,,,,,,,,,,,,,,6605.0,,,,,"Savings Institution, Federally Chartered"
,,,43362.0,,,GREAT LAKES CHEMICAL CORP,,,,,,,,,,,,,,,8173.0,,,,,Miscellaneous Chemical Products
,,,43398.0,,,GNC ENERGY CORP,,,,,,,,,,,,,,,465.0,,,,,Crude Petroleum and Natural Gas
,,,43704.0,,,GREEN MOUNTAIN POWER CORP,,,,,,,,,,,,,,,8697.0,,,,,Electric Services
,,,44545.0,,,GULF POWER CO,,,,,,,,,,,,,,,8086.0,,,,,Electric Services
,,,44570.0,,,"ENTERGY GULF STATES LOUISIANA, LLC",,,,,,,,,,,,,,,8636.0,,,,,Electric Services
,,,44800.0,,,ANALEX CORP,,,,,,,,,,,,,,,9415.0,,,,,"Services-Computer Programming, Data Processing, Etc."
,,,45599.0,,,HARLAND JOHN H CO,,,,,,,,,,,,,,,4571.0,,,,,"Blankbooks, Looseleaf Binders, and Bookbinding and Related Work"
,,,45694.0,,,NORAM CAPITAL HOLDINGS,,,,,,,,,,,,,,,34177.0,,,,,"Services-Business Services, Not Elsewhere Classified"
,,,46043.0,,,HARVEY ELECTRONICS INC,,,,,,,,,,,,,,,11922.0,,,,,"Retail-Radio, Television and Consumer Electronics Stores"
,,,46109.0,,,HASTINGS MANUFACTURING CO,,,,,,,,,,,,,,,7945.0,,,,,Motor Vehicle Parts and Accessories
,,,46445.0,,,HMI INDUSTRIES INC,,,,,,,,,,,,,,,3806.0,,,,,Metal Forgings And Stampings
,,,46653.0,,,ABLEST INC,,,,,,,,,,,,,,,864.0,,,,,Services-Help Supply Services
,,,46709.0,,,HELIX TECHNOLOGY CORP,,,,,,,,,,,,,,,11472.0,,,,,"Special Industry Machinery, Not Elsewhere Classified"
,,,46989.0,,,HERCULES INC,,,,,,,,,,,,,,,2722.0,,,,,Miscellaneous Chemical Products
,,,47035.0,,,HERLEY INDUSTRIES INC /NEW,,,,,,,,,,,,,,,8365.0,,,,,"Search, Detection, Navigation, Guidance, Aeronautical, and Nauti"
,,,47288.0,,,"CAPITAL ONE, NATIONAL ASSOCIATION",,,,,,,,,,,,,,,9195.0,,,,,National Commercial Banks
,,,47431.0,,,HIKO BELL MINING & OIL CO,,,,,,,,,,,,,,,374649.0,,,,,Crude Petroleum and Natural Gas
,,,47580.0,,,HILTON HOTELS CORP,,,,,,,,,,,,,,,8992.0,,,,,Hotels and Motels
,,,48305.0,,,HONEYWELL INC,,,,,,,,,,,,,,,7918.0,,,,,Automatic Controls for Regulating Residential and Commercial Env
,,,48595.0,,,STARWOOD HOTELS & RESORTS,,,,,,,,,,,,,,,352.0,,,,,Real Estate Investment Trusts
,,,48638.0,,,HOUGHTON MIFFLIN CO,,,,,,,,,,,,,,,1953.0,,,,,"Books: Publishing, or Publishing and Printing"
,,,48681.0,,,HOUSEHOLD FINANCE CORP,,,,,,,,,,,,,,,12049.0,,,,,Personal Credit Institutions
,,,49029.0,,,HUGHES SUPPLY INC,,,,,,,,,,,,,,,2369.0,,,,,Wholesale-Hardware and Plumbing and Heating Equipment and Suppli
,,,49401.0,,,SAUCONY INC,,,,,,,,,,,,,,,3000.0,,,,,Rubber and Plastics Footwear
,,,49816.0,,,ILLINOIS POWER CO,,,,,,,,,,,,,,,13581.0,,,,,Electric and Other Services Combined
,,,49996.0,,,INCO LTD,,,,,,,,,,,,,,,2306.0,,,,,Primary Smelting and Refining of Nonferrous Metals
,,,50073.0,,,INDEPENDENCE LEAD MINES CO,,,,,,,,,,,,,,,10913.0,,,,,Miscellaneous Metal Ores
,,,50172.0,,,INDIANA MICHIGAN POWER CO,,,,,,,,,,,,,,,4371.0,,,,,Electric Services
,,,50420.0,,,INFODATA SYSTEMS INC,,,,,,,,,,,,,,,5762.0,,,,,Services-Prepackaged Software
,,,50548.0,,,ISPAT INLAND INC,,,,,,,,,,,,,,,17324.0,,,,,"Steel Works, Blast Furnaces (Including Coke Ovens), and Rolling "
,,,50601.0,,,INNOVEX INC,,,,,,,,,,,,,,,3536.0,,,,,"Electronic Components, Not Elsewhere Classified"
,,,50710.0,,,"JAVELIN PHARMACEUTICALS, INC",,,,,,,,,,,,,,,84810.0,,,,,Pharmaceutical Preparations
,,,51103.0,,,INTERNATIONAL ALUMINUM CORP,,,,,,,,,,,,,,,10607.0,,,,,"Metal Doors, Sash, Frames, Molding, and Trim Manufacturing"
,,,51387.0,,,SOFTNET TECHNOLOGY CORP.,,,,,,,,,,,,,,,6569.0,,,,,Electronic Computers
,,,51511.0,,,"MBI FINANCIAL, INC.",,,,,,,,,,,,,,,5346.0,,,,,Mortgage Bankers and Loan Correspondents
,,,51939.0,,,CORUS BANKSHARES INC,,,,,,,,,,,,,,,8659.0,,,,,National Commercial Banks
,,,52466.0,,,IONICS INC,,,,,,,,,,,,,,,10450.0,,,,,"Special Industry Machinery, Not Elsewhere Classified"
,,,52532.0,,,MERCURY AIR GROUP INC,,,,,,,,,,,,,,,3860.0,,,,,Wholesale-Petroleum and Petroleum Products (No Bulk Stations)
,,,52617.0,,,IRWIN FINANCIAL CORP,,,,,,,,,,,,,,,3572.0,,,,,State Commercial Banks
,,,52969.0,,,JACLYN INC,,,,,,,,,,,,,,,8279.0,,,,,Leather and Leather Products
,,,53347.0,,,JEFFERSON PILOT CORP,,,,,,,,,,,,,,,7485.0,,,,,Life Insurance
,,,53456.0,,,JERSEY CENTRAL POWER & LIGHT CO,,,,,,,,,,,,,,,12366.0,,,,,Electric Services
,,,54003.0,,,JORGENSEN EARLE M CO /DE/,,,,,,,,,,,,,,,26933.0,,,,,Wholesale-Metals Service Centers and Offices
,,,54175.0,,,ADVANTAGE CAPITAL DEVELOPMENT CORP,,,,,,,,,,,,,,,11092.0,,,,,Blank Checks
,,,54193.0,,,K TEL INTERNATIONAL INC,,,,,,,,,,,,,,,489.0,,,,,Phonograph Records and Prerecorded Audio Tapes and Disks
,,,54291.0,,,KAISER ALUMINUM & CHEMICAL CORP,,,,,,,,,,,,,,,3230.0,,,,,Primary Production of Aluminum
,,,54476.0,,,KANSAS CITY POWER & LIGHT CO,,,,,,,,,,,,,,,2284.0,,,,,Electric Services
,,,54496.0,,,KANSAS GAS & ELECTRIC CO /KS/,,,,,,,,,,,,,,,12560.0,,,,,Electric Services
,,,54502.0,,,"KINDER MORGAN KANSAS, INC.",,,,,,,,,,,,,,,10618.0,,,,,Natural Gas Transmission and Distribution
,,,54883.0,,,"KEANE, INC.",,,,,,,,,,,,,,,10731.0,,,,,Services-Computer Programming Services
,,,54991.0,,,KEITHLEY INSTRUMENTS INC,,,,,,,,,,,,,,,4334.0,,,,,Instruments for Measuring and Testing of Electricity and Electri
,,,55080.0,,,KELLWOOD CO,,,,,,,,,,,,,,,11398.0,,,,,"Women's, Misses', and Juniors' Outerwear"
,,,55373.0,,,KENTUCKY POWER CO,,,,,,,,,,,,,,,11240.0,,,,,Electric and Other Services Combined
,,,55454.0,,,"KERR GROUP, LLC",,,,,,,,,,,,,,,12710.0,,,,,"Plastics Products, Not Elsewhere Classified"
,,,55805.0,,,NORTH AMERICAN GALVANIZING & COATINGS INC,,,,,,,,,,,,,,,2688.0,,,,,"Coating, Engraving and Allied Services"
